4713 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/d9d1e96b-3765-4961-91a8-b804811a86f4.jpg
4714 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/39d80388-38ed-4972-ba72-434b65a24ef8.jpg
4716 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/2d92bd1d-0339-4dd6-a080-79b1bd940f3f.jpg
4798 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/17f1ed03-6ab1-4e4e-8493-c24df49dd6cf.jpg
4799 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/39170950-3a90-43b1-87f6-b682c46496c0.jpg
5794 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/d19f8cb7-c07b-4d81-8013-88e649ccf8c6.jpg
5795 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/dd78580c-a177-4e3b-9ce6-1e55c9888279.jpg
5797 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/6b6777a5-ff5c-4f11-9f1c-8a98ba75e2f4.jpg
5798 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/6615e6c1-964a-4e2d-a6c8-49ad5c8f9bcd.jpg
5799 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/6a69b1e1-e302-4cbc-8c29-ffd9a6479823.jpg
6701 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/69d34b74-b3fe-4647-a006-4b3fb6a71211.jpg
6703 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/fd10484b-fa1d-4df0-b394-431e17b9ec44.jpg
6704 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/86e01feb-4408-413c-9692-f0c35488ee6b.jpg
6705 2018-08-27T08:59:12+08:00 https://images.data.gov.sg/api/traffic-images/2018/08/9204aaea-3dce-4c21-8461-2efe31b862e1.jpg
